id,value,fips,lat,lon,state,county,city,CMAQ,zcta,zcta_area,zcta_pop,imp_a500,imp_a1000,imp_a5000,imp_a10000,imp_a15000,county_area,county_pop,log_dist_to_prisec,log_pri_length_5000,log_pri_length_10000,log_pri_length_15000,log_pri_length_25000,log_prisec_length_500,log_prisec_length_1000,log_prisec_length_5000,log_prisec_length_10000,log_prisec_length_15000,log_prisec_length_25000,log_nei_2008_pm25_sum_10000,log_nei_2008_pm25_sum_15000,log_nei_2008_pm25_sum_25000,log_nei_2008_pm10_sum_10000,log_nei_2008_pm10_sum_15000,log_nei_2008_pm10_sum_25000,popdens_county,popdens_zcta,nohs,somehs,hs,somecollege,associate,bachelor,grad,pov,hs_orless,urc2013,urc2006,aod
21101.0014,11.74848485,21101,37.8712,-87.46375,Kentucky,Henderson,Not in a city,10.35339888,42420,488134901,38192,0.212802768,0.299524221,0.435406172,1.912250072,4.790373245,1130968068,46250,7.697552426,8.517193191,10.154979,11.33081958,12.03613873,6.214608098,7.60090246,9.553481755,11.50475657,12.91220767,13.89105012,8.386250385,8.776274854,8.893894088,8.852442154,9.185212365,9.300865756,40.89416961,78.24066651,2.6,14.9,43.3,16.8,9,7.6,5.8,17.3,60.8,3,3,43.44444444
21111.0043,13.17715582,21111,38.23319,-85.81566,Kentucky,Jefferson,Louisville,10.18727094,40211,19374761,22612,37.94117647,35.4301496,31.00305916,22.50725057,18.05152348,985273984,741096,6.322183292,10.35657741,12.16371806,12.73215451,13.33439231,6.214608098,9.18591504,11.99032072,13.30692067,13.90722836,14.53361515,8.217141113,8.242265172,8.591782969,8.273638668,8.311757863,8.757439007,752.1725043,1167.085364,4.8,16.1,37.6,26.4,5.8,6.5,2.8,32.9,58.5,1,1,39.5
21111.0044,13.40409357,21111,38.19113,-85.77935,Kentucky,Jefferson,Louisville,10.18727094,40215,9714453,22287,42.39878893,38.08109862,38.85614617,27.51737775,20.65358424,985273984,741096,4.532633848,11.13332983,12.06510035,12.69329382,13.48777378,7.714034229,9.23829399,12.17528954,13.35777372,13.94977545,14.62895004,8.159788373,8.246928335,8.595304179,8.233094506,8.316208508,8.760180371,752.1725043,2294.210492,9.8,17.3,38.6,21.4,5,5.7,2.2,32,65.7,1,1,51.63636364
21111.0048,13.43275862,21111,38.24024,-85.73195,Kentucky,Jefferson,Louisville,10.18727094,40204,8410161,14236,24.47145329,28.52984429,30.91972408,31.40697186,23.00405196,985273984,741096,5.336780366,10.93658699,12.39225688,12.89230966,13.54232338,8.311576864,9.238392609,12.40760971,13.47647832,13.99781723,14.68478406,6.78064389,8.192726932,8.414359982,6.850769431,8.265096038,8.583639742,752.1725043,1692.714325,2.1,5.2,18.2,22.1,4.7,25.2,22.4,9.5,25.5,1,1,45.5
21111.0051,12.73333333,21111,38.06091,-85.89804,Kentucky,Jefferson,Louisville,10.18727094,40272,88340179,37394,3.143598616,10.683391,2.511276848,2.345878177,2.860843327,985273984,741096,6.1090376,8.517193191,9.210340372,9.61580548,12.40524104,7.476689849,8.896363041,11.00420837,12.28129069,12.9415385,14.2427149,6.818180012,6.863419552,7.465910225,6.963289422,7.002575315,7.626530015,752.1725043,423.2954973,5.2,11.3,42.7,23.1,7.8,5.5,4.3,9.9,59.2,1,1,39.63636364
21117.0007,12.01570248,21117,39.0725,-84.525,Kentucky,Kenton,Covington,11.79123558,41011,18478742,25872,19.91089965,20.16846886,26.53989829,21.6180511,18.84905898,415044980,159720,2.068241313,11.14391724,12.05552515,12.44854527,12.98372865,8.462707914,9.944601388,12.47870217,13.38677305,13.95910495,14.68766343,4.873540691,6.218672523,9.024879677,5.147044079,6.471098509,9.119581639,384.8257603,1400.09531,6,12.8,26.1,21.2,4.8,19.5,9.7,21.7,44.9,2,2,66.9
21145.1004,11.87777778,21145,37.06636,-88.63774,Kentucky,McCracken,Paducah,9.757218162,42003,180279807,29683,17.40570934,19.03892734,11.7534601,5.32773356,3.146154562,644243006,65565,5.741114681,9.957891374,10.90515385,11.33442814,11.81657255,8.369590643,9.447069159,11.93391616,12.7367616,13.24749771,14.02978466,3.301521562,3.81421583,6.842404159,3.600690538,4.180434549,7.222268195,101.7706042,164.6496105,4.4,6,26,23.9,11.7,16.1,11.9,10.6,36.4,5,5,34.2
21151.0003,10.45966387,21151,37.738458,-84.284952,Kentucky,Madison,Richmond,9.471733992,40475,707062295,55803,3.820069204,6.380269058,10.27862458,4.324896242,2.822591435,1132583005,82916,5.530689264,10.13325237,10.82730396,11.26336175,11.82508499,7.783939904,9.07493216,11.68205285,12.74219986,13.38656653,14.2623353,4.635122014,5.771487937,5.943282488,4.940290723,5.984068026,6.234545442,73.20964524,78.92232466,7.6,7.6,27.5,19.7,7.3,16.6,13.8,13.1,42.7,5,5,34.33333333
21183.0032,11.99166667,21183,37.319725,-86.956097,Kentucky,Ohio,Not in a city,9.213426097,42320,381586639,8205,0.967128028,0.640570934,0.506390177,0.878828028,0.834856451,1521032417,23842,7.571921837,10.0858731,11.28088165,11.99076071,12.85893842,6.214608098,7.60090246,10.65950041,12.088944,13.09935098,14.17295064,8.225869079,8.25621235,8.331916362,8.3304973,8.37187019,8.491661097,15.6748796,21.50232519,7.2,19.7,44.1,22.1,4.8,2.1,0,19.5,71,6,6,30.58333333
21195.0002,10.55294118,21195,37.4826,-82.53532,Kentucky,Pike,Pikeville,9.442974574,41501,520591265,23298,2.179065744,1.340513291,4.498227367,2.695383393,2.113410623,2037887589,65024,5.206763423,8.517193191,9.210340372,9.61580548,10.1266311,7.762536039,8.709595667,11.69168676,12.66045385,13.21337203,14.02693453,2.428155209,3.243998189,5.36786322,2.885467124,3.576323296,5.844302459,31.90754993,44.75295989,11.9,12.3,35.5,16.9,4.6,9,9.8,18.5,59.7,6,6,32.09090909
21227.0008,12.45088757,21227,37.035438,-86.250628,Kentucky,Warren,Oakland,9.55878605,42159,73210472,1195,2.008650519,1.322880623,0.670883931,1.072125843,1.110784991,1402737981,113792,5.752732161,10.15793274,10.84684305,11.2823568,11.79882476,7.548028729,8.678164675,11.20130893,12.55714937,13.21945817,14.16234555,4.290173279,5.21394461,5.896508573,4.46909196,5.340920585,6.120863357,81.12135092,16.32280147,7.7,6,32.3,16.8,7.1,24.6,5.5,7.2,46,4,4,28.41666667
22017.0008,11.5471831,22017,32.471666,-93.794999,Louisiana,Caddo,Shreveport,8.985813934,71108,22144890,20388,41.94290657,44.79245283,28.28730881,21.43043637,15.07565155,2275405029,254969,6.874475339,10.84341291,11.54729717,11.97513422,12.40043156,6.214608098,7.907277974,12.03317739,13.39362015,13.80288141,14.25264944,5.301045346,5.334689884,5.632309465,5.366339552,5.402805601,5.691453476,112.0543362,920.6638642,7.8,19.1,39.7,17.2,5.6,6.6,4,32.7,66.6,3,3,53.375
22019.0009,8.76407767,22019,30.227778,-93.578333,Louisiana,Calcasieu,Vinton,11.30427813,70668,372865121,6424,0,1.371107266,2.281991856,1.731929738,1.390061438,2754864273,192768,6.604686684,9.957430542,10.76699912,11.19463082,11.88624777,6.214608098,8.115973429,10.6612539,11.64816259,12.00602974,13.13966318,0.887411801,0.88830457,7.654277584,0.887411801,0.894258814,7.770070782,69.97368324,17.22875012,8.7,19.2,39,18.1,6,6.6,2.3,15.2,66.9,4,4,35.5
22019.001,9.251886792,22019,30.177143,-93.214514,Louisiana,Calcasieu,Lake Charles,13.32880005,70601,40115011,32384,48.08839286,41.08578971,24.90340853,16.0706257,11.13521285,2754864273,192768,5.179873554,10.8494791,11.57611942,11.79301576,12.13646736,8.114763684,9.350785512,11.75344092,12.71357274,13.1587063,13.72240748,7.605223858,8.304911992,8.30713922,7.678556514,8.574820437,8.577009825,69.97368324,807.2788513,9.1,14.2,36.1,20.3,5,11.1,4.1,21.8,59.4,4,4,40.18181818
22033.0009,11.38439153,22033,30.46198,-91.17922,Louisiana,East Baton Rouge,Baton Rouge,14.00675104,70802,19933632,27267,47.90311419,44.06509906,29.47666219,18.87431241,15.49306971,1179412087,440171,6.181626089,9.98335033,10.90264689,11.35948786,11.95518492,7.14096009,9.352307936,12.02444225,13.13342482,13.68512954,14.48887031,7.773418078,8.089046513,8.61703868,7.810005057,8.125121542,8.729321585,373.2122172,1367.889204,100,0,0,0,0,0,0,15,100,3,3,42.11111111
22033.1001,9.66,22033,30.593978,-91.251943,Louisiana,East Baton Rouge,Not in a city,14.00675104,70807,66042672,20377,0,0.036115917,1.969522034,5.121654305,6.50714862,1179412087,440171,7.928562632,8.517193191,9.500308923,10.8075201,11.61098701,6.214608098,7.60090246,10.18425776,12.66660112,13.55238114,14.36943353,7.447663061,8.564736581,8.797821373,7.530725589,8.616443178,9.019776226,373.2122172,308.5429372,9.2,22.5,30.1,19.6,2.8,10.4,5.4,33.2,61.8,3,3,40
22047.0005,11.64811321,22047,30.219097,-91.062547,Louisiana,Iberville,Not in a city,15.34691535,70721,13156931,701,11.91868512,17.12631349,6.481979122,4.966910591,5.806564228,1602236448,33387,3.680137674,8.517193191,10.13641171,11.00555019,11.74553868,8.011140719,8.854808812,11.11926779,12.43567387,13.41172945,14.3863723,8.022259746,8.122203154,8.931433156,8.10606638,8.204321019,9.090153134,20.83774841,53.27990243,3.6,13.1,42.2,16.7,4.3,12.2,7.9,11.1,58.9,3,3,40
22047.0009,9.571296296,22047,30.220556,-91.316111,Louisiana,Iberville,Not in a city,10.91760653,70764,407891814,17584,0,0,0.308106959,0.575829292,1.396978956,1602236448,33387,8.125702997,8.517193191,9.210340372,9.61580548,11.27436121,6.214608098,7.60090246,10.24255548,11.4164402,12.27152246,13.48876351,0.376733163,7.170665946,7.979423142,0.388931776,7.447193611,8.146631038,20.83774841,43.1094702,9.2,13.3,42.3,18.3,2.9,10.6,3.5,16.9,64.8,3,3,28.54545455
22051.1001,9.146788991,22051,30.043573,-90.275091,Louisiana,Jefferson,Kenner,11.27549383,70065,20801066,51116,14.93079585,14.36048646,10.56067504,9.107763182,9.57653357,765682649,432552,8.285204709,10.07931472,11.1338403,11.55222083,12.5327587,6.214608098,7.60090246,10.48230587,12.35095832,13.3974271,14.2685244,4.649542226,7.577548937,8.169214775,4.712155977,7.832679042,8.353518538,564.9233407,2457.37406,6,7.9,30,25.5,5,18.3,7.2,9.2,43.9,2,2,43.69533421
22051.2001,9.279439252,22051,29.883056,-90.083333,Louisiana,Jefferson,Marrero,11.57105867,70072,53744076,56344,37.76557093,40.79890311,32.23432278,22.52492423,19.39220307,765682649,432552,3.457766522,8.517193191,10.2328597,11.34216757,12.19799201,8.545142937,9.403466423,11.93767825,13.18113909,13.93074401,14.39221578,6.173650322,7.153531538,8.033032939,6.286022883,7.30334892,8.137667666,564.9233407,1048.376011,6.3,11.8,34.4,21.5,5.2,14.2,6.6,14.3,52.5,2,2,43.69533421
22055.0006,9.127966102,22055,30.274833,-92.0172,Louisiana,Lafayette,Lafayette,12.4145494,70507,54896983,16558,17.27854671,18.31096863,17.75552379,11.8470799,8.42772212,695980407,221578,4.093550898,10.69589288,11.40375948,11.80990709,12.33242698,7.812558601,8.696354363,11.95805537,12.92281275,13.63721785,14.56380561,3.523495427,3.718552419,7.376488098,3.668384292,3.84160667,7.44920561,318.3681577,301.6194897,4.3,9.8,38.2,26.4,5,11.2,5.1,13,52.3,3,4,38.41666667
22055.0007,9.2325,22055,30.2175,-92.051389,Louisiana,Lafayette,Lafayette,12.4145494,70506,53647064,41163,28.45761246,32.36461938,25.59785503,15.06323872,9.135125256,695980407,221578,6.665566099,9.902284878,11.15602204,11.66564797,12.2556686,6.214608098,8.521787701,11.9837203,13.03465371,13.62003949,14.58065862,3.706286256,3.886280843,7.377314499,3.829646339,3.991949434,7.455940479,318.3681577,767.2926891,6.4,9.5,26.2,26.2,4.3,19.1,8.4,13.4,42.1,3,4,38.41666667
22073.0004,9.2925,22073,32.509713,-92.046093,Louisiana,Ouachita,Monroe,10.50827611,71203,307805782,37105,29.40051903,25.58845156,12.28604353,8.724077907,6.487166945,1580944616,153720,7.150956773,10.04173178,10.8033889,11.22355139,11.73636025,6.214608098,7.60090246,11.51409649,12.62975437,13.14857637,13.93622969,2.821169325,6.452484959,6.750126373,3.082360898,6.50685727,6.837449159,97.23300769,120.5467934,0,0,0,100,0,0,0,8.25,0,4,4,38.83333333
22079.0002,9.047413793,22079,31.177638,-92.410611,Louisiana,Rapides,Alexandria,10.91341803,71302,170509700,15049,0,0.033269962,1.247307445,2.342601006,3.903278962,3413506392,131613,7.666953469,8.517193191,10.86154471,11.27926908,11.8877903,6.214608098,7.60090246,11.36923046,12.48869159,13.37132734,14.14198539,2.459890431,5.4687295,6.219822691,2.487026806,5.843198186,6.464186479,38.55654125,88.25890844,5.8,15.7,33.4,27,7.1,7.7,3.4,23.6,54.9,4,4,35.63636364
22087.0007,10.58431373,22087,29.94475,-89.976263,Louisiana,St. Bernard,Chalmette,8.966612063,70043,20138103,16760,38.38927336,44.41433092,20.51259799,19.69395433,18.32687254,977764266,35897,5.175603225,8.517193191,10.90033071,11.83660821,12.22580908,8.771384839,10.02498765,11.96113077,13.0787008,13.70434092,14.29292621,7.123143907,7.20538181,7.571757279,7.246242299,7.375946441,7.723307148,36.71334825,832.253167,4.4,13.2,43.1,23.5,4.2,8.8,2.8,14.1,60.7,2,2,43.69533421
22105.0001,10.31258741,22105,30.503056,-90.376944,Louisiana,Tangipahoa,Hammond,9.363830088,70401,90633544,20415,4.775951557,4.625114155,3.513603758,4.247818082,3.286847148,2049391733,121097,5.141601322,9.331428224,10.25656123,11.38593441,12.05990532,7.850261748,8.815132061,11.21731278,12.45931635,13.17753929,14.0356625,0.631294397,4.96647347,5.419010641,1.937350668,5.18578027,5.636592027,59.08924002,225.2477295,0,16.3,54.7,9.5,3.6,14.1,1.8,19.2,71,4,5,32.91666667
22109.0001,8.521495327,22109,29.678883,-90.779967,Louisiana,Terrebonne,Not in a city,17.24378332,70359,24673866,8408,11.72750865,11.33823529,5.166855685,5.316308785,5.67261516,3190385866,111860,5.404329883,8.517193191,9.210340372,9.61580548,10.1266311,8.529101112,9.792162413,11.78079389,12.65747317,13.43573549,14.0094228,0.051013733,4.008600922,7.549448996,0.338323878,4.07371758,7.644836607,35.06158963,340.7654074,8.1,16.8,45.1,18,4.2,6.4,1.3,17.2,70,4,4,37.5
22121.0001,11.47197452,22121,30.500643,-91.213556,Louisiana,West Baton Rouge,Not in a city,14.00675104,70805,29540969,29909,38.22231834,27.34666955,22.78765527,15.59298453,12.2453648,1179412087,440171,5.691279879,9.747813894,10.70559702,11.22344831,11.88013673,7.654824101,8.667517097,11.88521316,13.06770696,13.61878052,14.4712081,8.014063374,8.129624407,8.797404488,8.045242581,8.163362762,8.903688609,373.2122172,1012.458325,9.2,22.5,30.1,19.6,2.8,10.4,5.4,33.2,61.8,3,3,40
23003.1008,5.583783784,23003,46.69838,-68.038929,Maine,Aroostook,Presque Isle,2.135087637,4769,196210371,9692,2.85467128,9.387759516,6.635249259,2.347153524,1.621150182,17278664655,71870,2.821555865,8.517193191,9.210340372,9.61580548,10.1266311,7.820553557,8.96960345,11.50725216,12.31775998,12.86050601,13.52321202,3.332666794,4.776230638,4.848207422,4.082608755,5.33015146,5.374361499,4.159464949,49.39596185,4.4,5.4,35.5,23.5,9,14,8.3,12.4,45.3,6,6,37.16666667
24003.1003,12.7279661,24003,39.169533,-76.627933,Maryland,Anne Arundel,Glen Burnie,10.94098514,21061,31439237,53684,36.03225806,34.99732203,25.45712232,20.22301805,21.15225922,1074590684,537656,5.931374994,11.25741154,12.74211381,13.29282588,13.78815188,7.99433575,9.934662804,12.512168,13.58155492,14.19199625,15.00081617,7.948339214,8.290429104,8.295777687,8.178289301,8.602906772,8.608475112,500.3356236,1707.547801,4.9,8.2,34.7,26.6,6.6,13,6.1,6.9,47.8,2,2,89.57142857
24005.1007,11.7097561,24005,39.462029,-76.631673,Maryland,Baltimore,Cockeysville,9.634451847,21030,61585318,24355,12.40743945,17.34104671,11.07091506,6.190538205,7.151430445,1549594703,805029,6.640054322,10.30785784,11.50957136,12.08954931,13.15762871,6.214608098,8.746785153,11.29165164,12.61252222,13.48656916,14.64135813,1.876112364,1.943317165,5.121159995,2.57629685,2.616515325,5.739885741,519.5093907,395.467634,1.8,2.5,18,16.8,6.1,29,25.8,1.5,22.3,2,2,44
24005.3001,12.55375375,24005,39.310833,-76.474444,Maryland,Baltimore,Essex,10.94098514,21221,38242330,42154,22.78633218,17.26859862,24.88631781,23.83206383,19.8086392,1549594703,805029,5.449489197,11.15130786,12.22272893,12.74495507,13.58204287,8.043634794,8.988393485,12.44692537,13.34475457,13.92959133,14.75418653,6.941086722,8.313812627,8.326379376,7.394639022,8.628553369,8.63992977,519.5093907,1102.286393,5.8,7.9,32.1,20.1,7.1,18.3,8.6,5.3,45.8,2,2,45.41666667
24015.0003,13.22359765,24015,39.701444,-75.860051,Maryland,Cecil,Not in a city,12.05354541,21921,244939298,44471,6.294117647,4.479661792,1.022482427,2.735730925,5.207234857,896842957,101108,4.736125709,8.517193191,11.07879662,11.70431832,12.39066007,8.342166687,9.215579627,11.05337092,12.66107622,13.6716508,14.70094887,0.837257138,3.791137359,6.311349925,1.001942147,4.078998639,6.367767269,112.7376864,181.5592694,0,16.5,64.8,18.7,0,0,0,0,81.3,2,2,49.33333333
24025.1001,11.16818182,24025,39.410191,-76.296946,Maryland,Harford,Edgewood,10.01524809,21040,20633014,24420,8.321799308,11.62694637,9.372703099,5.858748374,5.910228057,1132055422,244826,2.578793111,9.376371628,10.94012786,11.47516976,12.53523295,7.509597236,8.37287507,11.24625188,12.43020901,13.31022544,14.34570515,2.435975279,4.961312689,5.093377429,2.535359986,5.295652638,5.427098858,216.2667969,1183.540127,0,0,24.8,34.7,0,4.1,36.4,0,24.8,2,2,45.66666667
24031.3001,9.640666344,24031,39.114313,-77.106876,Maryland,Montgomery,Not in a city,10.37936426,20855,33961240,14295,1.373702422,3.017301038,12.1917308,14.6333204,11.8238595,1272343169,971777,6.46615539,8.517193191,11.59287885,12.09993408,13.18052115,6.214608098,8.576534593,11.27853724,12.91369671,13.61922727,14.77594006,2.155539673,3.06179346,4.723063674,2.691582889,3.319760553,4.879410575,763.7695739,420.9210264,5.8,6.1,19.8,17.2,4.4,25.3,21.5,4.8,31.7,2,2,49.16666667
24033.0025,12.50877193,24033,38.94121,-76.93219,Maryland,Prince George's,Bladensburg,12.50397672,20710,2847143,9313,38.92733564,37.68728374,29.36109178,30.44613618,24.2990266,1250163582,863420,3.621094383,10.86887183,12.44135812,13.10039467,13.72929157,9.117434859,9.937107035,12.57476242,13.72058224,14.32575389,15.14823468,3.434737551,4.42312407,5.182636365,3.516679695,4.499209123,5.407797604,690.6456182,3270.998331,7.7,14.4,32.6,22.7,6.9,9.7,6,12,54.7,2,2,58.33333333
24033.003,12.20978963,24033,39.055277,-76.878333,Maryland,Prince George's,Beltsville,12.50397672,20708,36245211,25546,10.67906574,12.16219723,14.03945567,13.75837251,15.46265377,1250163582,863420,7.395185808,11.11596116,12.44686969,12.89130716,13.64819538,6.214608098,7.60090246,11.95072004,13.34995831,14.14062721,15.04575301,2.643512768,3.087563588,5.114078703,3.341207985,3.616012251,5.251768319,690.6456182,704.8103541,6.5,6.8,23.1,20.3,7.5,22.3,13.5,4.1,36.4,2,2,55.08333333
24033.8003,11.3472973,24033,38.81194,-76.74417,Maryland,Prince George's,Greater Upper Marlboro,12.50397672,20772,185336844,42625,1.392733564,3.91133218,5.532033942,5.475898086,7.502477579,1250163582,863420,6.247653223,8.517193191,10.28198836,11.65874318,12.96592744,6.214608098,9.128933724,11.90675581,13.03275064,13.82695233,14.81660649,1.685068986,2.109158901,3.700621692,1.798879404,3.07519185,4.074410642,690.6456182,229.9866507,1.6,5,25.1,23.1,8.4,21.2,15.6,1.3,31.7,2,2,51.16666667
24043.0009,11.86393443,24043,39.564178,-77.720244,Maryland,Washington,Not in a city,8.604723467,21746,932545,1883,13.46107266,11.90700692,3.686144229,6.963718582,4.870803953,1185644157,147430,6.4757914,10.33091116,11.85199215,12.3079427,12.81087336,6.214608098,8.510893927,11.55481754,13.04197244,13.53377929,14.29894944,5.666310309,5.666310309,5.706125704,6.120211006,6.120211006,6.171672996,124.3459086,2019.205508,6.8,21.5,44.3,23.5,1.3,2.1,0.4,3.575,72.6,3,4,45.54545455
24510.0006,12.20416667,24510,39.340556,-76.582222,Maryland,Baltimore (City),Baltimore,10.94098514,21251,461424,934,23.8633218,24.40060962,30.29091219,30.9730704,24.00092668,209643241,620961,6.290041444,10.30081412,12.46165969,13.13466602,13.68658013,6.214608098,9.451705754,12.08662713,13.60081135,14.25590116,14.87934065,5.054358924,5.830902367,8.325895358,5.672080386,6.365952312,8.639568507,2961.989125,2024.16866,0,0,0,0,71.4,0,28.6,3.525,0,1,1,53.5
24510.0007,12.53157895,24510,39.34465,-76.68538,Maryland,Baltimore (City),Baltimore,10.94098514,21215,17645223,60161,39.58910035,36.68274221,20.15880813,24.94368303,20.92503828,209643241,620961,4.896128145,10.61036219,12.08638438,13.06047794,13.71011797,7.788901195,9.099535491,11.87032863,13.44101628,14.10280872,14.94210969,3.118628526,5.10363795,8.318861576,3.189317151,5.720812312,8.626093587,2961.989125,3409.478021,6.6,16.6,32.8,21,4.6,11.1,7.3,21.2,56,1,1,53.41666667
24510.0008,12.79009009,24510,39.28777,-76.546861,Maryland,Baltimore (City),Baltimore,10.94098514,21224,24539976,49134,52.56747405,42.72426471,40.15900092,31.35097962,24.34896588,209643241,620961,6.02909174,11.40118329,12.5270672,13.06207587,13.69727037,7.21202654,9.387662845,12.2187214,13.62510941,14.19647812,14.85237588,7.213761337,8.282681169,8.32666304,7.682121777,8.596778244,8.640219883,2961.989125,2002.202447,13.1,14.5,26.6,15.4,3.6,15.6,11.1,15.9,54.2,1,1,78.6
24510.0035,14.28625,24510,39.232778,-76.579722,Maryland,Baltimore (City),Baltimore,10.94098514,21226,25718732,7561,47.9299308,52.78222318,27.00408349,30.85959237,24.50619783,209643241,620961,6.053460188,11.40601869,12.63249657,13.28803861,13.80005249,6.990039906,8.780156084,12.12844743,13.60565617,14.29856951,14.93221782,8.285674888,8.291580255,8.324531074,8.594286042,8.603195093,8.637901539,2961.989125,293.9880551,9.2,13.9,37.1,16.9,4.9,12.5,5.5,7.2,60.2,2,2,78.6
24510.004,13.3177621,24510,39.297733,-76.604603,Maryland,Baltimore (City),Baltimore,10.94098514,21202,4111039,22832,54.16608997,60.98105888,47.61407921,31.35132963,26.10477501,209643241,620961,6.327766349,11.25764538,12.49258715,13.32612988,13.74749442,6.214608098,9.08725458,12.42890265,13.60450604,14.36452273,14.9188598,5.093923604,8.287900142,8.325155713,5.699462733,8.595957713,8.638949774,2961.989125,5553.827147,6.2,18.6,27.1,15.5,3.1,15.1,14.3,28.8,51.9,1,1,73.81818182
25003.5001,9.955,25003,42.448009,-73.254108,Massachusetts,Berkshire,Pittsfield,5.844493147,1201,137058017,46504,20.07179931,13.2932526,13.00566227,5.023445165,2.928713312,2400465435,131219,7.805008424,8.517193191,9.210340372,9.61580548,12.24257626,6.214608098,7.60090246,11.00658671,12.11044282,12.79355954,13.85966422,2.525656625,2.884749908,3.45644725,2.944479234,3.251919694,3.816939949,54.66398228,339.3015675,2.5,7.1,34.6,20.6,8.6,15.5,11.2,12.3,44.2,4,4,33.28571429
25005.1004,9.045901639,25005,41.685707,-71.169235,Massachusetts,Bristol,Fall River,7.373641272,2724,4811066,16908,60.22231834,56.7482699,23.48564846,15.50719019,10.15074585,1432510950,548285,5.779904316,10.57499951,11.36139823,11.71864599,12.3856851,8.16220497,9.411619684,11.86678689,12.89614968,13.35845673,14.25254649,5.185763314,5.230419823,5.475146838,5.530092936,5.587840005,5.859965202,382.7440202,3514.397849,21.6,16.2,29.7,14.4,8,7,3.1,21.4,67.5,2,2,29.6
25009.2006,8.713157895,25009,42.474642,-70.970816,Massachusetts,Essex,Lynn,8.038854525,1904,11708211,18203,47.34527972,44.99712834,27.19411279,27.68135136,24.21758397,1275732137,743159,6.634539797,8.517193191,10.7555267,12.13276398,13.15280085,6.214608098,8.703113536,11.65942168,13.12656585,13.86652312,14.63701695,4.144978914,5.302024558,6.359496317,4.386830925,5.47509604,6.556759583,582.5352975,1554.720871,13.4,9.1,38.4,17.5,8.8,8.7,4,17.4,60.9,2,2,36.71428571
25009.5005,8.545689655,25009,42.770837,-71.10229,Massachusetts,Essex,Haverhill,5.81138681,1832,29420960,22060,38.47058824,31.01124567,20.06779535,16.67815115,13.56149782,1275732137,743159,6.100441657,10.81176564,11.59143724,12.30843848,12.92655853,7.682822828,9.113201767,11.95318517,12.93631029,13.57590743,14.46712535,2.777819988,2.946553218,4.204148167,3.072279189,3.218963477,4.464978538,582.5352975,749.8055808,2.4,3.2,25.2,19.2,11.4,25.6,13.2,6.3,30.8,2,2,29.75
25009.6001,9.05,25009,42.698215,-71.164413,Massachusetts,Essex,Lawrence,5.81138681,1840,1290418,4733,49.50432526,54.58974913,35.36302396,20.68916972,17.48922226,1275732137,743159,5.512961345,11.12642233,11.8256117,12.28003563,13.19932736,8.235344139,9.314680745,12.19701055,13.01313728,13.61327299,14.6135887,3.62903171,4.030587941,4.494905927,3.82565648,4.256758004,4.803026762,582.5352975,3667.803766,13.5,12.7,30.3,19.6,8.3,9.6,6,22,56.5,2,2,34.85714286
25013.0008,9.265065502,25013,42.19438,-72.555112,Massachusetts,Hampden,Chicopee,6.457218806,1022,12322151,2451,27.44204152,31.6740917,21.60681112,16.79881607,12.87207457,1598385896,463490,7.341549793,10.72872105,12.05537121,12.42643511,12.91703,6.214608098,7.60090246,11.79082933,13.0687303,13.6275834,14.35512531,4.909646226,5.384154648,5.729658845,5.249451535,5.801548998,6.18664293,289.9737799,198.9100767,1.7,7.3,37.1,19,14.4,9.7,10.7,0,46.1,3,3,29.625
25013.0016,10.76890756,25013,42.108992,-72.590803,Massachusetts,Hampden,Springfield,6.457218806,1103,1191989,2479,61.50692042,46.59450692,29.92467055,22.03787042,16.02141416,1598385896,463490,6.11022696,10.90929921,12.07049099,12.42037021,12.90297251,7.651525361,9.722432107,12.0512654,13.18820214,13.75887867,14.43622009,5.116895283,5.396592986,5.698299312,5.492432777,5.815617032,6.178646679,289.9737799,2079.717179,15.4,10.3,23.4,21.7,1.1,15.6,12.6,28.6,49.1,3,3,29.625
25013.2009,10.80991736,25013,42.105792,-72.597133,Massachusetts,Hampden,Springfield,6.457218806,1103,1191989,2479,43.14792388,43.37975779,29.05872549,21.69613871,16.06506399,1598385896,463490,4.09563399,10.87465772,12.05713802,12.41143116,12.90037782,8.063083027,9.851382751,12.06244396,13.18063366,13.76394143,14.43532986,5.116895283,5.396509207,5.697120862,5.492432777,5.815559547,6.174973096,289.9737799,2079.717179,15.4,10.3,23.4,21.7,1.1,15.6,12.6,28.6,49.1,3,3,29.625
25017.0009,8.700819672,25017,42.62668,-71.362068,Massachusetts,Middlesex,Chelmsford (Chelmsford Center),6.189106765,1863,11973645,8891,36.53949731,33.87042819,25.66453318,19.33894981,15.39030298,2118135038,1503085,4.94977449,10.51333318,11.44196698,11.95263247,13.08437209,8.382412762,9.502371061,11.94723865,12.89222929,13.52410202,14.65218962,2.601485999,3.313938108,4.510296639,3.156236517,3.737684607,4.974376786,709.6266164,742.5474866,11.1,12.5,31,16,6.2,16.3,6.9,15.5,54.6,2,2,28
